"ID","EDAD","GENERO","EST_MARITAL","HIJOS","INGRESO","TARJETAS","PRESTAMOS","PAGO","HIPOTECA","RIESGO"
NA,24,"Femenino","Casado",1,15160,0,2,"Mensual","Si","Bajo"
100908,27,"Femenino","Casado",1,15217,2,2,"Mensual","Si","Bajo"
101400,NA,"Femenino","Casado",1,15236,NA,2,"Semanal","Si","Bajo"
101055,19,"Femenino","Casado",1,15286,2,2,"Semanal","Si","Bajo"
100874,18,"Femenino","Casado",1,NA,1,1,"Semanal","Si","Bajo"
NA,18,"Femenino","Casado",1,15377,2,2,"Semanal","Si","Alto"
101859,25,"Femenino","Casado",1,15441,1,NA,"Semanal","Si","Alto"
101533,22,"Femenino","Casado",1,15445,0,2,"Semanal","Si","Bajo"
101299,21,"Femenino","Casado",1,NA,NA,1,"Semanal","Si","Bajo"
101034,19,"Femenino","Casado",1,15560,2,1,"Mensual","Si","Bajo"
101624,23,"Femenino","Casado",1,15582,0,2,"Mensual","Si","Bajo"
100947,19,"Femenino","Casado",1,15599,0,2,"Mensual","Si","Bajo"
101941,29,"Femenino","Casado",1,15603,2,2,"Mensual",NA,"Bajo"
101932,25,"Femenino","Casado",1,15637,1,2,"Semanal",NA,"Bajo"
101477,NA,"Femenino","Casado",1,15701,1,1,"Semanal","Si","Bajo"
100846,18,"Femenino","Casado",1,15738,0,2,NA,"Si","Bajo"
101362,21,"Femenino",NA,1,15929,1,NA,"Mensual","Si","Alto"
101897,25,"Femenino","Casado",1,15956,0,2,"Mensual","Si","Bajo"
101558,33,"Femenino","Casado",1,16012,2,2,"Semanal","Si","Bajo"
100885,18,NA,"Casado",1,16017,1,2,"Mensual","Si","Bajo"
101025,19,"Femenino","Casado",1,16219,2,2,"Semanal","Si","Bajo"
NA,22,"Femenino","Casado",1,16242,0,1,"Semanal","Si","Bajo"
100949,19,"Femenino",NA,1,16291,1,2,NA,"Si","Bajo"
101683,23,"Femenino","Casado",1,16355,0,1,"Mensual","Si","Bajo"
100873,18,"Femenino","Casado",1,16377,0,2,"Mensual","Si","Bajo"
100913,18,"Femenino","Casado",1,NA,1,NA,"Mensual","Si","Bajo"
101861,25,"Femenino","Casado",1,16397,0,1,"Semanal","Si","Bajo"
101792,24,"Femenino","Casado",1,16454,NA,1,"Semanal","Si","Bajo"
100973,19,"Femenino","Casado",NA,16488,2,2,"Mensual","Si","Bajo"
101156,20,"Femenino","Casado",1,16668,0,1,"Semanal","Si","Bajo"
101707,24,"Femenino","Casado",1,NA,1,NA,"Semanal","Si","Bajo"
101451,22,"Femenino","Casado",1,16743,1,1,"Semanal","Si","Bajo"
101176,20,"Femenino","Casado",1,16797,2,1,"Mensual","Si","Bajo"
101017,19,"Femenino","Casado",1,16819,1,1,"Semanal","Si","Bajo"
NA,19,NA,"Casado",1,16873,0,2,"Semanal","Si","Bajo"
NA,19,"Femenino","Casado",1,16942,2,NA,"Semanal","Si","Bajo"
101410,27,"Femenino","Casado",1,16994,0,1,"Semanal","Si","Bajo"
100994,19,"Femenino","Casado",1,NA,2,2,"Semanal","Si","Bajo"
101638,23,"Femenino","Casado",1,17022,0,NA,"Mensual","Si","Bajo"
101469,22,"Femenino","Casado",1,NA,2,2,"Mensual","Si","Bajo"
101878,25,"Femenino","Casado",1,17135,1,2,"Mensual","Si","Bajo"
101115,20,"Femenino","Casado",1,17179,0,1,"Semanal","Si","Bajo"
NA,18,"Femenino",NA,1,17383,NA,2,NA,"Si","Bajo"
101856,25,"Femenino","Casado",1,17415,1,2,NA,"Si","Alto"
NA,29,"Femenino","Casado",1,17584,1,2,NA,"Si","Bajo"
101099,19,"Femenino","Casado",1,NA,2,2,"Semanal","Si","Bajo"
101231,20,"Femenino","Casado",1,17634,2,1,"Semanal","Si","Bajo"
101413,22,"Femenino","Casado",1,17680,1,2,"Semanal","Si","Bajo"
100914,18,NA,"Casado",1,17686,2,2,"Mensual","Si","Bajo"
101104,19,"Femenino","Casado",1,17691,0,2,"Semanal",NA,"Bajo"
101820,24,"Femenino","Casado",1,17722,2,1,"Mensual","Si","Bajo"
101847,24,"Femenino","Casado",1,17755,2,2,"Semanal","Si","Bajo"
101044,19,"Femenino","Casado",1,17766,NA,1,"Mensual","Si","Bajo"
101514,22,"Femenino","Casado",1,17794,NA,2,"Mensual","Si","Bajo"
100864,18,"Femenino","Casado",1,17795,1,1,NA,"Si","Bajo"
101274,21,"Femenino","Casado",1,17835,1,1,"Mensual","Si","Bajo"
NA,34,"Femenino","Casado",NA,17891,1,2,NA,"Si","Alto"
101294,21,"Femenino","Casado",1,17955,2,1,"Semanal","Si","Bajo"
101610,23,"Femenino","Casado",1,17999,2,NA,"Mensual",NA,"Bajo"
NA,NA,"Femenino","Casado",1,18005,0,2,"Semanal","Si","Bajo"
100856,18,"Femenino","Casado",1,18014,1,2,"Mensual","Si","Bajo"
101474,22,"Femenino","Casado",NA,18062,0,1,"Mensual","Si","Bajo"
101505,NA,"Femenino","Casado",1,18069,NA,NA,"Mensual","Si","Bajo"
NA,21,"Femenino","Casado",1,18129,1,2,"Semanal","Si","Bajo"
101439,22,"Femenino","Casado",1,18162,0,1,"Mensual","Si","Bajo"
101811,24,NA,"Casado",1,NA,2,1,"Mensual","Si","Bajo"
101629,NA,"Femenino","Casado",1,18279,2,2,"Mensual","Si","Bajo"
100924,18,"Femenino","Casado",1,18279,2,2,NA,"Si","Bajo"
NA,19,"Femenino","Casado",1,18298,1,2,"Mensual","Si","Bajo"
NA,19,"Femenino","Casado",1,18329,0,2,NA,"Si","Bajo"
101573,23,"Femenino","Casado",1,18387,2,2,"Mensual","Si","Bajo"
101143,20,"Femenino","Casado",1,18495,1,2,"Semanal","Si","Bajo"
101625,23,"Femenino","Casado",1,18502,1,2,"Mensual",NA,"Alto"
101705,32,"Femenino","Casado",1,NA,0,2,"Semanal","Si","Bajo"
101978,25,"Femenino","Casado",1,18564,1,1,"Mensual","Si","Bajo"
100896,18,"Femenino","Casado",1,18573,0,1,"Mensual","Si","Bajo"
100831,18,"Femenino","Casado",1,18599,0,2,"Mensual","Si","Bajo"
101023,19,"Femenino","Casado",1,18613,0,2,"Semanal","Si","Bajo"
101762,32,"Femenino","Casado",1,18672,1,2,"Semanal","Si","Bajo"
101931,25,"Femenino","Casado",NA,NA,0,1,"Mensual","Si","Bajo"
101406,21,"Femenino","Casado",1,18815,0,2,"Mensual","Si","Bajo"
101853,25,"Femenino","Casado",1,18856,2,2,"Semanal",NA,"Bajo"
101468,22,"Femenino","Casado",1,18889,1,2,NA,"Si","Bajo"
101946,34,"Femenino","Casado",1,18914,2,2,"Mensual","Si","Bajo"
101002,NA,"Femenino","Casado",1,NA,1,1,"Semanal","Si","Bajo"
100803,NA,"Femenino","Casado",1,19039,0,NA,"Semanal","Si","Bajo"
101710,24,"Femenino","Casado",1,19511,2,1,"Semanal",NA,"Bajo"
NA,19,"Femenino","Casado",1,19519,2,1,"Mensual","Si","Bajo"
NA,23,"Femenino","Casado",1,19617,2,NA,"Mensual",NA,"Bajo"
101276,21,"Femenino","Casado",1,19640,1,1,"Semanal","Si","Alto"
101723,24,"Femenino","Casado",NA,20024,1,1,"Mensual","Si","Bajo"
101920,38,"Femenino","Casado",1,20097,2,1,"Semanal","Si","Bajo"
101326,21,"Femenino","Casado",1,20097,0,2,"Mensual","Si","Bajo"
101884,25,"Femenino","Casado",1,20137,0,NA,"Semanal","Si","Bajo"
101751,34,"Femenino","Casado",NA,20153,NA,1,"Semanal","Si","Bajo"
101874,25,"Femenino","Casado",1,20240,1,2,"Semanal","Si","Bajo"
101125,20,"Femenino","Casado",1,20252,NA,2,"Semanal","Si","Bajo"
100840,18,"Femenino","Casado",1,20254,0,1,"Semanal","Si","Bajo"
101155,20,"Femenino","Casado",1,NA,0,1,"Mensual","Si","Bajo"
101591,23,"Femenino","Casado",1,NA,2,2,"Mensual","Si","Bajo"
101418,22,"Femenino","Casado",1,20432,2,1,NA,"Si","Bajo"
101159,29,"Femenino","Casado",1,NA,2,1,"Mensual",NA,"Bajo"
NA,19,"Femenino","Casado",1,NA,2,1,"Semanal",NA,"Bajo"
101618,26,"Femenino","Casado",1,20495,1,2,NA,"Si","Bajo"
101325,21,"Femenino",NA,1,NA,0,2,"Mensual","Si","Bajo"
NA,18,"Femenino","Casado",1,NA,0,1,"Semanal","Si","Bajo"
101032,19,"Femenino","Casado",1,20522,0,2,"Mensual","Si","Bajo"
101172,38,"Femenino","Casado",1,20536,0,2,"Mensual","Si","Bajo"
101349,21,"Femenino","Casado",1,NA,2,1,"Semanal","Si","Bajo"
101765,24,"Femenino","Casado",1,20586,2,1,"Semanal","Si","Bajo"
NA,24,"Femenino","Casado",1,20592,0,2,"Mensual","Si","Bajo"
101459,22,"Femenino","Casado",1,NA,0,2,NA,"Si","Bajo"
101866,25,"Femenino","Casado",1,20680,2,1,"Mensual","Si","Bajo"
101891,25,"Femenino","Casado",1,20696,0,1,"Mensual","Si","Bajo"
101779,24,"Femenino","Casado",1,NA,NA,2,"Mensual","Si","Bajo"
101617,23,"Femenino","Casado",1,20828,0,2,"Semanal","Si","Bajo"
101281,36,"Femenino","Casado",1,20830,0,2,"Mensual","Si","Bajo"
101306,21,"Femenino","Casado",1,20851,2,2,"Semanal","Si","Bajo"
101740,24,"Femenino","Casado",1,20859,2,2,NA,"Si","Bajo"
101913,36,"Femenino","Casado",NA,20865,2,2,NA,"Si","Bajo"
100884,18,"Femenino","Casado",1,20889,0,NA,"Semanal","Si","Bajo"
101778,24,"Femenino","Casado",1,20921,0,1,"Semanal","Si","Bajo"
101312,35,"Femenino","Casado",1,20958,0,1,"Mensual","Si","Bajo"
NA,NA,NA,"Casado",1,20961,1,1,"Mensual","Si","Bajo"
101338,21,"Femenino","Casado",1,20974,2,1,"Semanal","Si","Bajo"
100834,18,"Femenino","Casado",1,20985,NA,2,"Mensual","Si","Bajo"
101720,24,"Femenino","Casado",1,21007,0,1,NA,NA,"Alto"
101764,24,"Femenino","Casado",1,21007,2,NA,"Mensual","Si","Bajo"
NA,30,"Femenino","Casado",1,21014,2,1,"Mensual","Si","Bajo"
101919,25,"Femenino",NA,1,21035,1,2,"Mensual","Si","Bajo"
NA,33,"Femenino",NA,1,NA,0,2,"Mensual",NA,"Bajo"
101760,24,"Femenino","Casado",1,21117,1,1,"Mensual","Si","Bajo"
101908,25,NA,"Casado",1,21127,0,1,NA,"Si","Bajo"
NA,19,"Femenino","Casado",1,21136,2,1,"Semanal","Si","Bajo"
100836,18,"Femenino","Casado",NA,21160,2,1,"Semanal","Si","Bajo"
101627,36,NA,"Casado",NA,21173,0,1,NA,"Si","Bajo"
100842,27,"Femenino","Casado",1,21190,1,1,"Semanal","Si","Bajo"
101597,23,"Femenino","Casado",1,21229,0,1,"Mensual","Si","Bajo"
101173,20,"Femenino","Casado",1,21243,0,2,"Mensual","Si","Bajo"
100852,18,"Femenino","Casado",1,21257,0,1,"Mensual","Si","Bajo"
NA,19,"Femenino","Casado",NA,21266,1,1,"Mensual","Si","Bajo"
101457,22,"Femenino","Casado",1,21271,2,NA,"Mensual",NA,"Bajo"
100867,18,"Femenino","Casado",1,21287,2,2,"Mensual","Si","Bajo"
100962,19,"Femenino",NA,1,21288,2,2,"Mensual","Si","Bajo"
101031,19,"Femenino","Casado",1,21294,0,2,"Mensual","Si","Alto"
101317,21,"Femenino","Casado",1,21334,2,2,"Semanal","Si","Bajo"
101736,24,"Femenino","Casado",1,21337,0,1,"Semanal",NA,"Bajo"
101788,24,"Femenino",NA,1,21355,2,NA,"Mensual","Si","Bajo"
100855,18,"Femenino","Casado",1,21508,0,2,"Semanal","Si","Bajo"
101872,25,"Femenino","Casado",1,21531,0,2,"Semanal","Si","Bajo"
101320,21,"Femenino","Casado",1,21535,1,1,"Mensual","Si","Bajo"
100858,18,"Femenino","Casado",1,21557,2,1,"Mensual","Si","Bajo"
101000,19,"Femenino","Casado",1,NA,0,1,"Semanal","Si","Bajo"
101011,34,"Femenino","Casado",NA,21582,2,2,"Mensual","Si","Bajo"
101142,31,"Femenino","Casado",1,21592,1,2,"Mensual","Si","Bajo"
100812,18,"Femenino",NA,1,21618,0,NA,"Mensual","Si","Bajo"
101787,NA,"Femenino","Casado",1,NA,NA,2,"Semanal","Si","Bajo"
101292,21,"Femenino","Casado",1,21692,1,1,"Mensual","Si","Bajo"
101770,24,"Femenino","Casado",1,21731,NA,1,"Semanal","Si","Bajo"
101626,23,"Femenino","Casado",1,21732,0,2,"Mensual","Si","Bajo"
101581,28,"Femenino","Casado",1,21757,2,2,"Mensual","Si","Bajo"
101440,NA,"Femenino","Casado",1,21772,0,2,"Mensual","Si","Bajo"
100827,30,"Femenino","Casado",1,21810,1,2,"Mensual","Si","Bajo"
101628,23,"Femenino","Casado",1,NA,NA,2,NA,"Si","Bajo"
101635,23,"Femenino","Casado",1,21848,1,2,"Semanal","Si","Bajo"
101607,23,"Femenino",NA,1,21935,0,2,"Semanal",NA,"Bajo"
101782,24,"Femenino","Casado",1,21950,NA,2,"Semanal","Si","Bajo"
101448,22,"Femenino","Casado",1,22007,0,2,"Mensual","Si","Bajo"
101004,19,"Femenino","Casado",1,22029,NA,1,"Mensual","Si","Bajo"
101879,25,"Femenino","Casado",NA,22065,1,2,"Semanal","Si","Bajo"
101631,28,"Femenino","Casado",1,22070,2,1,NA,"Si","Bajo"
NA,22,"Femenino","Casado",1,22100,0,2,"Semanal",NA,"Bajo"
NA,NA,"Femenino",NA,1,22104,0,2,"Mensual","Si","Bajo"
101630,23,"Femenino","Casado",1,22138,2,2,"Mensual","Si","Bajo"
101862,25,"Femenino","Casado",1,22166,1,1,"Mensual","Si","Bajo"
101328,21,"Femenino","Casado",1,22167,2,1,"Mensual",NA,"Bajo"
101147,NA,"Femenino","Casado",1,22218,0,2,"Mensual","Si","Bajo"
101186,20,"Femenino","Casado",1,NA,2,2,"Mensual","Si","Bajo"
101486,NA,"Femenino","Casado",1,22231,0,1,"Mensual","Si","Bajo"
101876,25,"Femenino","Casado",1,22234,NA,1,"Semanal","Si","Bajo"
101871,25,"Femenino","Casado",NA,22242,0,1,"Mensual","Si","Bajo"
101194,NA,"Femenino","Casado",1,22310,1,1,"Mensual","Si","Bajo"
100857,NA,"Femenino","Casado",1,22366,1,1,"Semanal","Si","Bajo"
NA,33,"Femenino","Casado",1,22379,0,NA,"Mensual","Si","Bajo"
101178,20,"Femenino","Casado",1,22420,2,1,"Semanal","Si","Bajo"
100848,18,"Femenino","Casado",NA,22446,2,2,NA,"Si","Bajo"
101766,24,"Femenino","Casado",1,22483,2,1,"Semanal","Si","Bajo"
101417,31,"Femenino","Casado",1,22506,1,1,"Semanal","Si","Bajo"
101282,NA,"Femenino","Casado",1,22531,0,2,"Mensual","Si","Bajo"
101583,23,NA,"Casado",1,22538,2,2,"Mensual",NA,"Bajo"
NA,19,"Femenino","Casado",1,22543,NA,1,"Semanal","Si","Bajo"
100993,19,"Femenino","Casado",1,22585,2,2,"Mensual","Si","Bajo"
101911,25,"Femenino","Casado",1,22590,NA,NA,"Mensual","Si","Bajo"
101609,23,"Femenino","Casado",1,22666,1,NA,"Mensual","Si","Bajo"
101158,20,"Femenino","Casado",1,22672,1,2,"Mensual","Si","Bajo"
101786,24,"Femenino","Casado",1,22677,0,1,"Semanal","Si","Alto"
NA,25,"Femenino","Casado",1,22692,1,1,"Semanal",NA,"Bajo"
101193,20,NA,"Casado",1,NA,0,1,"Mensual","Si","Bajo"
101857,25,NA,"Casado",1,22710,1,1,"Semanal","Si","Bajo"
100887,18,"Femenino","Casado",1,22724,2,NA,NA,"Si","Alto"
NA,20,"Femenino","Casado",1,22738,1,1,"Semanal","Si","Bajo"
101449,22,"Femenino",NA,1,22741,0,2,NA,"Si","Bajo"
NA,26,"Femenino","Casado",1,NA,2,1,"Semanal","Si","Bajo"
100952,NA,"Femenino","Casado",1,22807,0,1,"Mensual","Si","Bajo"
101865,25,"Femenino","Casado",1,22817,0,2,"Mensual","Si","Bajo"
101771,24,"Femenino","Casado",1,NA,1,2,"Semanal","Si","Bajo"
100955,19,"Femenino","Casado",NA,22833,2,2,"Semanal","Si","Bajo"
101585,23,"Femenino","Casado",1,22845,2,1,"Semanal","Si","Bajo"
101123,NA,"Femenino","Casado",1,22866,NA,1,"Mensual",NA,"Bajo"
NA,20,"Femenino","Casado",1,NA,2,1,"Mensual",NA,"Bajo"
NA,22,"Femenino","Casado",1,22972,0,2,"Semanal","Si","Bajo"
101204,20,"Femenino","Casado",1,23054,1,1,NA,"Si","Bajo"
101364,21,"Femenino","Casado",1,23056,1,2,"Semanal","Si","Bajo"
101407,32,"Femenino","Casado",1,23097,1,2,"Mensual","Si","Bajo"
101805,24,"Femenino","Casado",1,23101,2,1,"Semanal","Si","Bajo"
100942,18,"Femenino","Casado",1,23131,2,1,"Semanal","Si","Bajo"
101797,36,"Femenino","Casado",1,23146,0,2,"Mensual","Si","Bajo"
101555,22,NA,"Casado",1,23152,2,2,"Mensual","Si","Bajo"
101963,25,"Femenino","Casado",1,23159,2,1,NA,"Si","Bajo"
101046,19,"Femenino","Casado",1,23163,1,1,"Semanal","Si","Bajo"
101212,37,"Femenino",NA,1,23246,2,2,"Mensual","Si","Bajo"
101947,25,"Femenino","Casado",NA,NA,2,NA,"Mensual","Si","Bajo"
100898,18,"Femenino","Casado",1,23387,0,2,"Semanal","Si","Bajo"
101826,31,"Femenino","Casado",1,23399,0,2,"Mensual",NA,"Bajo"
NA,20,"Femenino","Casado",NA,23432,1,2,"Semanal","Si","Bajo"
101800,24,"Femenino","Casado",1,23442,2,1,"Mensual","Si","Bajo"
101531,22,"Femenino","Casado",1,23464,0,2,"Mensual","Si","Bajo"
101952,NA,"Femenino","Casado",1,23465,2,1,"Mensual","Si","Bajo"
NA,19,"Femenino",NA,NA,23506,NA,2,"Semanal","Si","Bajo"
101220,30,"Femenino","Casado",1,23510,2,2,"Mensual","Si","Bajo"
101393,21,"Femenino",NA,NA,23514,2,1,"Mensual","Si","Bajo"
101547,22,"Femenino","Casado",1,23552,NA,2,"Semanal","Si","Bajo"
101654,23,NA,"Casado",1,23581,1,2,"Semanal",NA,"Bajo"
101534,32,"Femenino","Casado",1,23588,1,2,"Mensual","Si","Bajo"
101684,NA,"Femenino","Casado",1,NA,0,2,"Semanal",NA,"Bajo"
101953,25,"Femenino",NA,1,23671,2,NA,"Semanal","Si","Bajo"
101376,21,"Femenino","Casado",1,23728,2,1,"Mensual","Si","Bajo"
101217,26,"Femenino","Casado",1,23748,0,2,"Semanal","Si","Bajo"
100907,18,"Femenino",NA,1,23789,1,NA,"Mensual","Si","Bajo"
101689,34,"Femenino","Casado",1,23812,0,2,NA,"Si","Bajo"
101068,19,NA,"Casado",1,23816,0,2,NA,"Si","Bajo"
101382,NA,"Femenino","Casado",1,23825,NA,NA,"Semanal","Si","Alto"
101926,NA,"Femenino","Casado",1,23827,1,2,"Mensual","Si","Bajo"
NA,20,"Femenino","Casado",1,23834,NA,1,"Semanal","Si","Bajo"
101059,38,"Femenino","Casado",1,23853,0,1,"Mensual","Si","Bajo"
101677,27,"Femenino","Casado",1,23861,1,1,"Mensual","Si","Bajo"
101209,20,"Femenino","Casado",1,23882,0,NA,NA,"Si","Bajo"
101648,23,"Femenino","Casado",1,NA,2,2,"Mensual","Si","Bajo"
NA,18,"Femenino","Casado",1,23928,0,1,"Mensual","Si","Bajo"
101548,22,"Femenino","Casado",1,NA,2,1,NA,"Si","Bajo"
101812,24,"Femenino","Casado",1,23982,2,2,"Mensual","Si","Bajo"
NA,23,"Femenino","Casado",1,23983,2,2,"Mensual","Si","Bajo"
101260,20,"Femenino","Casado",1,23986,1,1,"Mensual","Si","Bajo"
101397,21,"Femenino","Casado",1,23991,1,NA,NA,"Si","Bajo"
101951,25,"Femenino","Casado",1,24000,1,2,"Semanal","Si","Bajo"
101565,22,"Femenino","Casado",1,24006,2,NA,"Semanal","Si","Bajo"
101962,25,"Femenino","Casado",1,24029,1,2,"Mensual","Si","Bajo"
101512,22,"Femenino","Casado",1,24049,0,2,"Mensual","Si","Bajo"
101511,NA,NA,"Casado",1,24053,0,1,"Mensual","Si","Bajo"
101945,25,"Femenino",NA,1,24097,1,1,NA,"Si","Bajo"
101546,22,"Femenino","Casado",1,24112,1,1,"Semanal","Si","Alto"
101223,20,"Femenino",NA,1,24118,NA,NA,"Semanal","Si","Bajo"
101060,19,"Femenino","Casado",1,NA,1,2,"Semanal","Si","Bajo"
101837,24,"Femenino","Casado",NA,24146,0,1,"Semanal","Si","Bajo"
101375,NA,"Femenino","Casado",1,NA,1,1,NA,"Si","Bajo"
101097,19,NA,"Casado",1,24292,2,2,"Mensual","Si","Bajo"
101259,20,"Femenino","Casado",1,24296,0,1,"Semanal","Si","Bajo"
100909,NA,"Femenino","Casado",1,24297,2,2,NA,"Si","Bajo"
100922,28,"Femenino","Casado",1,24332,0,1,"Semanal",NA,"Bajo"
101384,21,"Femenino","Casado",1,24364,2,1,"Semanal","Si","Bajo"
101258,20,"Femenino","Casado",1,24372,0,1,"Semanal","Si","Bajo"
101846,24,"Femenino","Casado",1,24380,2,1,"Mensual","Si","Bajo"
101360,21,"Femenino","Casado",1,NA,0,1,"Mensual","Si","Bajo"
NA,30,"Femenino","Casado",1,24397,NA,2,"Mensual","Si","Bajo"
101967,28,"Femenino","Casado",NA,24414,0,2,"Semanal","Si","Bajo"
101695,23,"Femenino","Casado",1,24419,NA,2,NA,"Si","Bajo"
100890,30,"Femenino","Casado",1,24451,1,2,"Mensual","Si","Bajo"
101096,19,"Femenino","Casado",1,NA,2,1,"Mensual","Si","Bajo"
101043,19,"Femenino","Casado",1,24469,NA,2,"Mensual","Si","Bajo"
101564,22,NA,"Casado",NA,24479,NA,1,"Mensual","Si","Bajo"
101934,25,"Femenino","Casado",1,24484,1,2,"Semanal","Si","Bajo"
101535,22,"Femenino","Casado",1,24497,2,1,"Semanal","Si","Alto"
101250,20,"Femenino","Casado",1,24499,0,2,"Mensual","Si","Bajo"
101226,20,"Femenino","Casado",1,24508,0,1,"Semanal","Si","Bajo"
101697,NA,"Femenino","Casado",1,24512,2,NA,NA,"Si","Bajo"
100930,18,"Femenino","Casado",1,24525,0,1,"Semanal","Si","Bajo"
NA,21,"Femenino","Casado",1,24545,1,2,"Semanal","Si","Bajo"
101688,23,"Femenino","Casado",1,24554,0,2,"Semanal","Si","Bajo"
100937,18,"Femenino","Casado",1,24555,2,2,"Semanal","Si","Bajo"
101383,NA,"Femenino","Casado",1,24560,2,1,"Mensual","Si","Bajo"
101377,21,"Femenino",NA,1,24624,2,2,"Mensual","Si","Bajo"
101968,25,"Femenino","Casado",1,24639,1,1,"Mensual",NA,"Bajo"
101843,NA,NA,"Casado",1,24646,0,2,"Mensual","Si","Bajo"
101696,32,"Femenino","Casado",1,24656,2,1,"Mensual","Si","Bajo"
101390,21,"Femenino","Casado",1,24656,0,2,"Mensual","Si","Bajo"
101527,34,"Femenino","Casado",1,24661,2,1,"Mensual","Si","Bajo"
101694,NA,"Femenino","Casado",1,24665,2,2,"Mensual","Si","Bajo"
NA,22,"Femenino",NA,1,24676,0,1,"Mensual","Si","Alto"
NA,37,"Femenino","Casado",1,24682,1,1,"Mensual",NA,"Bajo"
101971,26,"Femenino","Casado",1,24708,2,2,"Mensual","Si","Bajo"
101838,24,NA,"Casado",1,24718,NA,1,"Semanal","Si","Bajo"
101675,23,"Femenino",NA,1,24718,0,2,"Mensual","Si","Bajo"
101836,24,"Femenino","Casado",1,24719,0,1,"Mensual","Si","Bajo"
101219,20,"Femenino",NA,1,NA,2,1,NA,"Si","Bajo"
101562,33,"Femenino","Casado",1,24751,1,NA,"Semanal","Si","Bajo"
101798,24,"Femenino","Casado",1,NA,0,1,"Semanal","Si","Bajo"
100936,18,"Femenino","Casado",1,24787,1,2,"Mensual","Si","Bajo"
101373,21,"Femenino","Casado",1,24823,0,1,"Semanal","Si","Bajo"
101381,NA,"Femenino",NA,1,24824,0,1,"Mensual","Si","Bajo"
101810,24,"Femenino","Casado",1,NA,1,2,"Mensual","Si","Bajo"
NA,25,"Femenino","Casado",1,24921,2,1,"Mensual","Si","Bajo"
101498,22,"Femenino","Casado",1,24931,NA,NA,"Semanal","Si","Bajo"
101791,36,"Femenino","Casado",1,24939,NA,2,"Semanal","Si","Bajo"
NA,38,"Femenino","Casado",1,27828,1,0,"Mensual","Si","Alto"
100735,44,"Femenino","Casado",1,NA,1,0,"Mensual","Si","Alto"
100573,39,NA,NA,1,28991,NA,0,"Mensual","Si","Alto"
100502,37,"Femenino","Casado",1,29934,1,1,"Mensual","Si","Alto"
100712,43,"Femenino","Casado",1,30788,2,1,"Mensual","Si","Alto"
NA,NA,"Femenino","Casado",1,31251,2,0,"Mensual","Si","Bajo"
100774,30,"Femenino",NA,1,31563,1,0,"Mensual","Si","Alto"
100463,36,"Femenino","Casado",1,32033,2,1,"Mensual","Si","Alto"
100777,NA,"Femenino","Casado",1,33502,2,1,"Mensual","Si","Alto"
100775,45,"Femenino","Casado",1,35188,1,1,"Mensual","Si","Alto"
100501,37,"Femenino","Casado",1,37810,2,0,"Mensual",NA,"Bajo"
100327,32,"Femenino","Casado",1,38537,1,0,"Mensual","Si","Alto"
100710,29,"Femenino","Casado",1,38654,1,0,"Mensual","Si","Alto"
100776,45,NA,NA,1,39087,2,1,"Mensual",NA,"Alto"
100778,32,"Femenino","Casado",1,39416,1,1,"Mensual","Si","Alto"
100655,41,"Femenino","Casado",1,40100,NA,0,"Mensual","Si","Alto"
100335,32,"Femenino","Casado",1,40187,NA,1,"Mensual","Si","Alto"
100545,38,"Femenino","Casado",1,40437,1,1,"Mensual","Si","Alto"
NA,43,"Femenino","Casado",1,NA,2,1,"Mensual","Si","Alto"
100801,45,NA,"Casado",1,40473,1,1,"Mensual","Si","Alto"
100341,32,"Femenino","Casado",1,40543,1,0,"Mensual","Si","Bajo"
100312,31,"Femenino","Casado",1,40592,1,0,"Mensual","Si","Alto"
NA,38,"Femenino",NA,1,40605,2,0,"Mensual","Si","Alto"
100748,44,"Femenino","Casado",1,40626,2,1,"Mensual","Si","Bajo"
100333,32,"Femenino","Casado",1,40636,1,1,"Mensual","Si","Alto"
100687,36,"Femenino","Casado",1,40645,2,0,"Mensual","Si","Bajo"
100619,40,"Femenino","Casado",1,40645,2,0,"Mensual","Si","Alto"
100370,33,"Femenino","Casado",1,40918,1,0,NA,"Si","Alto"
100685,NA,"Femenino","Casado",1,40940,2,1,"Mensual","Si","Bajo"
100514,37,"Femenino","Casado",1,40949,2,0,"Mensual","Si","Alto"
NA,41,"Femenino","Casado",1,40983,1,0,"Mensual","Si","Bajo"
100556,38,"Femenino","Casado",1,41158,2,0,"Mensual","Si","Bajo"
100315,31,"Femenino",NA,1,41169,2,1,"Mensual","Si","Alto"
100637,41,NA,"Casado",1,41178,1,1,"Mensual","Si","Alto"
100275,30,"Femenino","Casado",1,41270,1,1,"Mensual",NA,"Alto"
100366,33,"Femenino","Casado",1,41483,2,0,"Mensual","Si","Alto"
100309,31,"Femenino","Casado",1,41513,2,1,"Mensual","Si","Alto"
NA,34,"Femenino","Casado",1,41552,2,0,"Mensual","Si","Alto"
100372,33,"Femenino","Casado",1,41631,1,1,"Mensual","Si","Alto"
NA,45,"Femenino","Casado",1,41676,2,0,"Mensual","Si","Bajo"
100441,35,"Femenino","Casado",1,NA,2,0,"Mensual",NA,"Alto"
100669,26,"Femenino","Casado",1,NA,1,0,"Mensual","Si","Bajo"
100433,35,"Femenino","Casado",1,41850,NA,1,"Mensual","Si","Alto"
100656,41,"Femenino","Casado",1,41876,2,0,"Mensual","Si","Bajo"
100299,30,"Femenino","Casado",1,41965,1,0,"Mensual","Si","Bajo"
